"incidence_start_date","outcome_count","person_years","incidence_100000_pys","incidence_100000_pys_95CI_lower","incidence_100000_pys_95CI_upper","outcome_cohort_name","cdm_name","denominator_sex","denominator_age_group","age_standard","n","d","c_rate","c_lower","c_upper","s_rate","s_lower","s_upper","denominator_cohort_name"
"2019-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",699,22572.822,3096.64,2871.31,3334.97,2681.37,2467.68,2908.61,"denominator_cohort_23"
"2020-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",457,20896.646,2186.95,1991.02,2396.96,1813.06,1635.18,2005.01,"denominator_cohort_23"
"2021-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",440,18639.92,2360.53,2145.09,2591.74,2126.73,1911.99,2359,"denominator_cohort_23"
"2022-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",534,17375.929,3073.22,2818.05,3345.28,2944.98,2670.23,3240.32,"denominator_cohort_23"
"2023-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",243,7450.595,3261.48,2864.27,3698.38,3031.6,2613.03,3498.15,"denominator_cohort_23"
"2012-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",173,38725.342,446.74,382.64,518.49,442.11,373.23,520.02,"denominator_cohort_23"
"2013-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",162,37148.24,436.09,371.52,508.66,399.11,335.96,470.67,"denominator_cohort_23"
"2014-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",162,34866.308,464.63,395.84,541.95,419.97,352.38,496.74,"denominator_cohort_23"
"2015-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",144,31278.212,460.38,388.26,542.02,409.85,339.37,490.65,"denominator_cohort_23"
"2016-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",111,27072.939,410,337.29,493.75,385.66,310.49,473.53,"denominator_cohort_23"
"2017-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",98,24689.41,396.93,322.25,483.73,368.58,292.72,458.09,"denominator_cohort_23"
"2018-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",100,23430.289,426.8,347.26,519.1,433.56,345.04,537.86,"denominator_cohort_23"
"2019-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",103,22508.422,457.61,373.51,554.98,422.6,336.16,524.48,"denominator_cohort_23"
"2020-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",66,20848.728,316.57,244.83,402.75,266.74,197.5,352.4,"denominator_cohort_23"
"2021-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",72,18616.452,386.75,302.61,487.05,350.51,263.61,456.9,"denominator_cohort_23"
"2022-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",75,17392.607,431.22,339.18,540.54,427.6,322.82,555.56,"denominator_cohort_23"
"2023-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",32,7466.349,428.59,293.16,605.04,346.43,221.22,516.83,"denominator_cohort_23"
"2012-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",32,38640.785,82.81,56.64,116.91,75.26,50.94,107.14,"denominator_cohort_23"
"2013-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",44,37072.873,118.69,86.24,159.33,104.44,75.15,141.37,"denominator_cohort_23"
"2014-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",30,34798.172,86.21,58.17,123.07,73.82,49.36,106.15,"denominator_cohort_23"
"2015-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",21,31223.625,67.26,41.63,102.81,56.51,34.52,87.28,"denominator_cohort_23"
"2016-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",20,27011.151,74.04,45.23,114.35,68.36,41.63,105.82,"denominator_cohort_23"
"2017-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",22,24659.732,89.21,55.91,135.07,80.84,50.41,122.88,"denominator_cohort_23"
"2018-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",23,23405.274,98.27,62.29,147.45,83.77,52.46,126.89,"denominator_cohort_23"
"2019-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",21,22487.926,93.38,57.81,142.75,76.82,46.73,119.02,"denominator_cohort_23"
"2020-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",9,20826.94,43.21,19.76,82.03,32.14,14.03,62.89,"denominator_cohort_23"
"2021-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",22,18622.62,118.14,74.04,178.86,106,65.79,161.71,"denominator_cohort_23"
"2022-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",12,17403.541,68.95,35.63,120.44,61.15,31.02,108.21,"denominator_cohort_23"
"2023-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",5,7478.012,66.86,21.71,156.04,65.17,21.16,152.09,"denominator_cohort_23"
"2012-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",446,38681.818,1153,1048.46,1265.13,858.18,775.19,947.62,"denominator_cohort_23"
"2013-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",454,37097.415,1223.8,1113.81,1341.73,867.04,784.73,955.63,"denominator_cohort_23"
"2014-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",352,34832.287,1010.56,907.73,1121.84,746.69,666.15,834.27,"denominator_cohort_23"
"2015-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",327,31258.472,1046.12,935.79,1165.87,794.5,706.26,890.71,"denominator_cohort_23"
"2016-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",245,27048.657,905.78,795.9,1026.58,654.97,570.42,748.52,"denominator_cohort_23"
"2017-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",254,24693.415,1028.61,905.99,1163.2,720.95,630.55,820.67,"denominator_cohort_23"
"2018-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",228,23433.229,972.98,850.77,1107.81,686.37,595.02,787.77,"denominator_cohort_23"
"2019-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",152,22513.593,675.15,572.08,791.42,475.59,399.33,562.17,"denominator_cohort_23"
"2020-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",136,20849.496,652.29,547.28,771.59,467.65,388.01,558.84,"denominator_cohort_23"
"2021-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",113,18637.897,606.29,499.67,728.93,426.2,344.65,521.24,"denominator_cohort_23"
"2022-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",106,17408.808,608.89,498.51,736.43,399.9,321.57,491.54,"denominator_cohort_23"
"2023-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",52,7472.369,695.9,519.73,912.58,477.23,345.63,642.44,"denominator_cohort_23"
"2012-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",0,38635.204,0,NA,NA,0,NA,NA,"denominator_cohort_23"
"2013-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",0,37069.181,0,NA,NA,0,NA,NA,"denominator_cohort_23"
"2014-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",1,34792.397,2.87,0.07,16.01,1.46,0.04,8.11,"denominator_cohort_23"
"2015-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",1,31217.954,3.2,0.08,17.85,1.62,0.04,9.01,"denominator_cohort_23"
"2016-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",2,27004.446,7.41,0.9,26.75,5.37,0.56,20.4,"denominator_cohort_23"
"2017-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",5,24654.584,20.28,6.58,47.33,12.07,3.69,29.14,"denominator_cohort_23"
"2018-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",19,23399.924,81.2,48.89,126.8,55.9,32.67,89.28,"denominator_cohort_23"
"2019-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",32,22480.822,142.34,97.36,200.95,88.29,58.99,127.03,"denominator_cohort_23"
"2020-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",70,20816.893,336.27,262.14,424.85,200.12,153.66,256.22,"denominator_cohort_23"
"2021-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",87,18618.782,467.27,374.26,576.38,261.15,206.12,326.36,"denominator_cohort_23"
"2022-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",91,17398.152,523.04,421.12,642.18,309.24,242.78,388.28,"denominator_cohort_23"
"2023-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",43,7474.755,575.27,416.33,774.88,304.7,215.43,418.55,"denominator_cohort_23"
"2012-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",7,38634.87,18.12,7.28,37.33,16.82,5.66,38.51,"denominator_cohort_23"
"2013-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",5,37068.344,13.49,4.38,31.48,10.37,3.2,24.9,"denominator_cohort_23"
"2014-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",10,34791.283,28.74,13.78,52.86,27.99,12.35,54.37,"denominator_cohort_23"
"2015-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",11,31216.744,35.24,17.59,63.05,47.34,22.55,87.45,"denominator_cohort_23"
"2016-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",11,27001.779,40.74,20.34,72.89,33.03,14.47,64.49,"denominator_cohort_23"
"2017-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",19,24651.45,77.07,46.4,120.36,66.48,37.43,109.18,"denominator_cohort_23"
"2018-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",9,23399.836,38.46,17.59,73.01,39.53,16.71,78.93,"denominator_cohort_23"
"2019-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",11,22481.134,48.93,24.43,87.55,48.29,23.34,88.33,"denominator_cohort_23"
"2020-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",6,20819.581,28.82,10.58,62.73,39.84,13.78,89.72,"denominator_cohort_23"
"2021-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",2,18623.861,10.74,1.3,38.79,10.38,1.26,37.49,"denominator_cohort_23"
"2022-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",5,17403.42,28.73,9.33,67.05,24.98,7.78,59.63,"denominator_cohort_23"
"2023-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","World Standard Population",1,7477.938,13.37,0.34,74.51,13.03,0.33,72.63,"denominator_cohort_23"
"2012-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",167,19658.396,849.51,725.55,988.57,932.8,790.7,1093.07,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",165,18842.179,875.69,747.17,1019.98,1010.81,855.66,1185.94,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",202,17694.809,1141.58,989.57,1310.33,1228.48,1057.21,1419.59,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",182,15885.172,1145.72,985.31,1324.81,1368.07,1167.28,1593.48,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",180,13763.086,1307.85,1123.76,1513.49,1544.7,1317.39,1799.96,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",142,12546.778,1131.76,953.28,1333.97,1358.07,1134.03,1613.41,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",148,11886.572,1245.1,1052.59,1462.63,1420.74,1189.73,1683.52,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",160,11381.341,1405.81,1196.42,1641.3,1577.1,1329.23,1857.76,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",108,10488.537,1029.7,844.68,1243.19,1124.88,911.97,1372.57,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",96,9352.293,1026.49,831.46,1253.52,1081.52,865.69,1334.84,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",75,8735.036,858.61,675.35,1076.28,916.7,713.45,1159.84,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",41,3763.946,1089.28,781.69,1477.73,1141.45,800.54,1578.47,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",160,19500.162,820.51,698.29,957.95,777.09,652.14,919.02,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",129,18687.685,690.29,576.32,820.21,697.85,573.86,840.68,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",117,17536.811,667.17,551.77,799.58,676.9,549.18,825.41,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",97,15744.765,616.08,499.6,751.56,581.13,460.8,723.26,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",74,13620.969,543.28,426.59,682.04,550.28,423.05,703.76,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",51,12408.186,411.02,306.03,540.41,448.83,326.37,602.15,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",36,11792.106,305.29,213.82,422.65,305.9,210.05,430.46,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",26,11324.915,229.58,149.97,336.39,223.96,143.32,333.55,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",23,10484.644,219.37,139.06,329.16,228.44,140.67,350.6,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",20,9361.996,213.63,130.49,329.93,209.88,121.14,338.38,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",18,8749.448,205.73,121.93,325.14,176.47,102.48,283.23,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",9,3772.43,238.57,109.09,452.89,190.02,82.71,372.48,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",23,19447.324,118.27,74.97,177.46,135.81,82.82,210.01,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",17,18639.74,91.2,53.13,146.02,95.6,53.54,157.59,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",11,17508.854,62.83,31.36,112.41,62.19,29.95,114.04,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",4,15718.514,25.45,6.93,65.16,35.31,8.86,94.17,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",7,13597.993,51.48,20.7,106.06,49.48,19.89,101.95,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",10,12383.858,80.75,38.72,148.5,79.22,34.71,154.61,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",5,11797.692,42.38,13.76,98.9,40.79,13.24,95.19,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",3,11329.06,26.48,5.46,77.39,33.13,6.12,101.6,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",5,10490.043,47.66,15.48,111.23,54.79,16.55,132.99,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",1,9372.159,10.67,0.27,59.45,10.38,0.26,57.85,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",1,8761.371,11.41,0.29,63.59,11.16,0.28,62.2,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",0,3775.234,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",811,19613.473,4134.91,3855.19,4429.56,4271.28,3956.42,4604.53,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",597,18812.074,3173.49,2924,3438.58,3262.29,2982.81,3560.91,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",521,17674.368,2947.77,2700.05,3212.11,3176.46,2886.3,3487.9,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",355,15892.837,2233.71,2007.37,2478.59,2483.75,2210.29,2781.69,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",263,13751.768,1912.48,1688.31,2158.14,2104.97,1836.91,2401.15,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",225,12532.682,1795.31,1568.37,2045.85,1945.53,1679.13,2242.18,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",169,11926.864,1416.97,1211.39,1647.44,1520.09,1281.43,1790.31,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",149,11411.587,1305.69,1104.46,1532.98,1504.18,1252.45,1791.68,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",98,10562.918,927.77,753.21,1130.66,1021.6,809.07,1272.85,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",78,9416.745,828.31,654.75,1033.77,938.51,718.83,1204.18,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",74,8778.157,843,661.94,1058.31,1006.86,769.91,1293.73,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",26,3771.915,689.31,450.28,1009.99,625.78,391.93,947.89,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",943,19607.902,4809.29,4507.19,5126.3,3985.64,3713.53,4272.42,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",873,18796.964,4644.37,4341.35,4962.95,3905.39,3628.73,4197.55,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",906,17664.69,5128.88,4800.3,5474.02,4449.34,4138.06,4777.83,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",718,15866.588,4525.23,4200.24,4868.69,3923.58,3613.07,4253.63,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",638,13735.033,4645.06,4291.56,5019.9,3945.42,3616.59,4296.12,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",512,12492.454,4098.47,3751.11,4469.35,3514.06,3188.92,3863.37,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",424,11867.378,3572.82,3240.79,3929.63,2936.32,2639.7,3257.17,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",457,11371.011,4018.99,3658.92,4404.92,3406.51,3071.15,3768.5,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",287,10521.254,2727.81,2421.32,3062.36,2215.71,1945.52,2512.93,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",262,9372.761,2795.33,2467.07,3155.12,2359.09,2053.07,2697.86,"denominator_cohort_21"
